key,nubKey,nameKey,taxonID,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,datasetKey,constituentKey,parentKey,parent,scientificName,canonicalName,vernacularName,authorship,nameType,rank,origin,taxonomicStatus,nomenclaturalStatus,remarks,publishedIn,numDescendants,lastCrawled,lastInterpreted,issues,class,basionymKey,basionym,sourceTaxonKey
2951846,2951846,227794,gbif:2951846,Plantae,Tracheophyta,Fabales,Fabaceae,Adenanthera,Adenanthera pavonina,6,7707728,220,1370,5386,2951839,2951846,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2951839,Adenanthera,Adenanthera pavonina L.,Adenanthera pavonina,Red beadtree,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Sp. Pl.: 384 (1753),3,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:01.115+00:00,[],Magnoliopsida,,,
5527836,5527836,228773,gbif:5527836,Plantae,Tracheophyta,Malpighiales,Passifloraceae,Adenia,Adenia cordifolia,6,7707728,220,1414,2378,3231271,5527836,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3231271,Adenia,Adenia cordifolia (Blume) Engl.,Adenia cordifolia,,(Blume) Engl.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Engl. (1893). In: Bot. Jahrb. Syst. 14: 376 (1891), Et Engl. & Prantl, Natürl. Pflanzenfam. 3: 6. A. 84.",0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:28.697+00:00,[],Magnoliopsida,3588344.0,Modecca cordifolia Blume,
7313459,7313459,229007,gbif:7313459,Plantae,Tracheophyta,Malpighiales,Passifloraceae,Adenia,Adenia heterophylla,6,7707728,220,1414,2378,3231271,7313459,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3231271,Adenia,Adenia heterophylla (Blume) Koord.,Adenia heterophylla,,(Blume) Koord.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Exkurs.-Fl. Java 2: 637 (1912),10,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:28.571+00:00,[],Magnoliopsida,8110801.0,Modecca heterophylla Blume,
7155887,7155887,229586,gbif:7155887,Plantae,Tracheophyta,Gentianales,Apocynaceae,Adenium,Adenium obesum,6,7707728,220,412,6701,7155880,7155887,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,7155880,Adenium,Adenium obesum (Forssk.) Roem. & Schult.,Adenium obesum,Desert-Rose,(Forssk.) Roem. & Schult.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Syst. Veg., ed. 15[bis]. 4: 411 (1819)",10,2023-08-22T23:20:59.545+00:00,2023-08-22T23:14:17.755+00:00,[],Magnoliopsida,3618450.0,Nerium obesum Forssk.,
5409255,5409255,232145,gbif:5409255,Plantae,Tracheophyta,Asterales,Campanulaceae,Adenophora,Adenophora triphylla,6,7707728,220,414,8801,3161042,5409255,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3161042,Adenophora,Adenophora triphylla (Thunb.) A.DC.,Adenophora triphylla,Whorled-leaf ladybell,(Thunb.) A.DC.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Monogr. Campan.: 365 (1830),6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:48.223+00:00,[],Magnoliopsida,5409286.0,Campanula triphylla Thunb.,
3132228,3132228,233097,gbif:3132228,Plantae,Tracheophyta,Asterales,Asteraceae,Adenostemma,Adenostemma lavenia,6,7707728,220,414,3065,3094598,3132228,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3094598,Adenostemma,Adenostemma lavenia (L.) Kuntze,Adenostemma lavenia,Common adenostemma,(L.) Kuntze,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Kuntze. (1891). In: Revis. Gen. Pl. 1: 304.,13,2023-08-22T23:20:59.545+00:00,2023-08-22T23:06:30.502+00:00,[],Magnoliopsida,3132227.0,Verbesina lavenia L.,
2651816,2651816,238878,gbif:2651816,Plantae,Tracheophyta,Polypodiales,Pteridaceae,Adiantum,Adiantum capillus-veneris,6,7707728,7228684,392,2367,2650796,2651816,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2650796,Adiantum,Adiantum capillus-veneris L.,Adiantum capillus-veneris,Maidenhair Fern,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,L. (1753). In: Sp. Pl. 2: 1096.,5,2023-08-22T23:20:59.545+00:00,2023-08-22T23:17:58.704+00:00,[],Polypodiopsida,,,
2651833,2651833,239148,gbif:2651833,Plantae,Tracheophyta,Polypodiales,Pteridaceae,Adiantum,Adiantum caudatum,6,7707728,7228684,392,2367,2650796,2651833,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2650796,Adiantum,Adiantum caudatum L.,Adiantum caudatum,Tailed maidenhair,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,L. (1771). In: Mant. Pl. 308.,2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:17:58.089+00:00,[],Polypodiopsida,,,
7412206,7412206,238849,gbif:7412206,Plantae,Tracheophyta,Polypodiales,Pteridaceae,Adiantum,Adiantum flabellulatum,6,7707728,7228684,392,2367,2650796,7412206,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2650796,Adiantum,Adiantum flabellulatum L.,Adiantum flabellulatum,,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,L. (1753). In: Sp. Pl. 2: 1095.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:17:57.541+00:00,[],Polypodiopsida,,,
3750161,3750161,239060,gbif:3750161,Plantae,Tracheophyta,Polypodiales,Pteridaceae,Adiantum,Adiantum philippense,6,7707728,7228684,392,2367,2650796,3750161,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2650796,Adiantum,Adiantum philippense L.,Adiantum philippense,,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Sp. Pl.: 1094 (1753),4,2023-08-22T23:20:59.545+00:00,2023-08-22T23:17:58.954+00:00,[],Polypodiopsida,,,
8417744,8417744,242247,gbif:8417744,Plantae,Tracheophyta,Gentianales,Rubiaceae,Adina,Adina cordifolia,6,7707728,220,412,8798,2895027,8417744,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2895027,Adina,Adina cordifolia (Roxb.) Brandis,Adina cordifolia,,(Roxb.) Brandis,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Forest Fl. N.W. India: 263 (1874),19,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:35.176+00:00,[],Magnoliopsida,5339059.0,Nauclea cordifolia Roxb.,
2895031,2895031,242554,gbif:2895031,Plantae,Tracheophyta,Gentianales,Rubiaceae,Adina,Adina pilulifera,6,7707728,220,412,8798,2895027,2895031,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2895027,Adina,Adina pilulifera (Lam.) Franch. ex Drake,Adina pilulifera,,(Lam.) Franch. ex Drake,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,J. Bot. (Morot) 9: 207 (1895),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:35.093+00:00,[],Magnoliopsida,2895043.0,Cephalanthus pilulifer Lam.,
3591729,3591729,41040364,gbif:3591729,Plantae,Tracheophyta,Ericales,Pentaphylacaceae,Adinandra,Adinandra millettii,6,7707728,220,1353,4259202,7313756,3591729,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,7313756,Adinandra,Adinandra millettii (Hook. & Arn.) Benth. & Hook.fil. ex Hance,Adinandra millettii,,(Hook. & Arn.) Benth. & Hook.fil. ex Hance,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Benth., Hook. fil. (1878). In: J. Bot. 16: 9.",2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:08:20.100+00:00,[],Magnoliopsida,7483581.0,Cleyera millettii Hook. & Arn.,
5421195,5421195,261778,gbif:5421195,Plantae,Tracheophyta,Sapindales,Rutaceae,Aegle,Aegle marmelos,6,7707728,220,933,2396,8397331,5421195,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,8397331,Aegle,Aegle marmelos (L.) Corrêa,Aegle marmelos,Indian Bael,(L.) Corrêa,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Corrêa. (1800). In: Trans. Linn. Soc. 5: 223.,3,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:10.104+00:00,[],Magnoliopsida,3871481.0,Crateva marmelos L.,
3721362,3721362,258353,gbif:3721362,Plantae,Tracheophyta,Ericales,Primulaceae,Aegiceras,Aegiceras corniculatum,6,7707728,220,1353,6674,6437789,3721362,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,6437789,Aegiceras,Aegiceras corniculatum (L.) Blanco,Aegiceras corniculatum,river mangrove,(L.) Blanco,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Blanco. (1837). In: Fl. Filip. 79.,2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:07:57.640+00:00,[],Magnoliopsida,3873941.0,Rhizophora corniculata L.,
3173321,3173321,260549,gbif:3173321,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Aeginetia,Aeginetia indica,6,7707728,220,408,6651,3173320,3173321,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3173320,Aeginetia,Aeginetia indica L.,Aeginetia indica,Indian broomrape,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,L. (1753). In: Sp. Pl. 2: 632.,1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:14.288+00:00,[],Magnoliopsida,,,
2811095,2811095,273116,gbif:2811095,Plantae,Tracheophyta,Asparagales,Orchidaceae,Aerides,Aerides falcata,6,7707728,196,1169,7689,2811056,2811095,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2811056,Aerides,Aerides falcata Lindl. & Paxton,Aerides falcata,,Lindl. & Paxton,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Paxton's Fl. Gard. 2: 142 (1851),1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:16:50.321+00:00,[],Liliopsida,,,
3819030,3819030,280561,gbif:3819030,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Aeschynanthus,Aeschynanthus acuminatus,6,7707728,220,408,6654,6365037,3819030,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,6365037,Aeschynanthus,Aeschynanthus acuminatus Wall. ex A.DC.,Aeschynanthus acuminatus,,Wall. ex A.DC.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Wall. ex A. DC. (1845). In: Prodr. [A. DC.] 9: 263.,1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:02:47.472+00:00,[],Magnoliopsida,,,
3825597,3825597,281605,gbif:3825597,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Aeschynanthus,Aeschynanthus longicaulis,6,7707728,220,408,6654,6365037,3825597,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,6365037,Aeschynanthus,Aeschynanthus longicaulis Wall. ex R.Br.,Aeschynanthus longicaulis,zebra basketvine,Wall. ex R.Br.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Wall. ex R. Br. (1839). In: Pl. Jav. Rar. 116.,1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:02:47.423+00:00,[],Magnoliopsida,,,
2949102,2949102,280866,gbif:2949102,Plantae,Tracheophyta,Fabales,Fabaceae,Aeschynomene,Aeschynomene aspera,6,7707728,220,1370,5386,2949034,2949102,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2949034,Aeschynomene,Aeschynomene aspera L.,Aeschynomene aspera,sola-pith-plant,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Sp. Pl.: 713 (1753),1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:08:27.945+00:00,[],Magnoliopsida,,,
2949250,2949250,281771,gbif:2949250,Plantae,Tracheophyta,Fabales,Fabaceae,Aeschynomene,Aeschynomene indica,6,7707728,220,1370,5386,2949034,2949250,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2949034,Aeschynomene,Aeschynomene indica L.,Aeschynomene indica,Indian jointvetch,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Sp. Pl.: 713 (1753),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:08:27.975+00:00,[],Magnoliopsida,,,
5358297,5358297,296245,gbif:5358297,Plantae,Tracheophyta,Fabales,Fabaceae,Afzelia,Afzelia xylocarpa,6,7707728,220,1370,5386,2968148,5358297,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2968148,Afzelia,Afzelia xylocarpa (Kurz) Craib,Afzelia xylocarpa,,(Kurz) Craib,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Bull. Misc. Inform. Kew1912: 267 (1912),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:39.358+00:00,[],Magnoliopsida,2968181.0,Pahudia xylocarpa Kurz,
4164044,4164044,302270,gbif:4164044,Plantae,Tracheophyta,Ericales,Ericaceae,Agapetes,Agapetes hosseana,6,7707728,220,1353,2505,9479104,4164044,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,9479104,Agapetes,Agapetes hosseana Diels,Agapetes hosseana,,Diels,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Diels. (1905). In: Repert. Spec. Nov. Regni Veg. 1: 16.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:08:43.593+00:00,[],Magnoliopsida,,,
7307327,7307327,321471,gbif:7307327,Plantae,Tracheophyta,Lamiales,Lamiaceae,Agastache,Agastache rugosa,6,7707728,220,408,2497,2926389,7307327,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2926389,Agastache,Agastache rugosa (Fisch. & C.A.Mey.) Kuntze,Agastache rugosa,Mint,(Fisch. & C.A.Mey.) Kuntze,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Revis. Gen. Pl. 2: 511 (1891),3,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:36.263+00:00,[],Magnoliopsida,5605962.0,Lophanthus rugosus Fisch. & C.A.Mey.,
2767031,2767031,325643,gbif:2767031,Plantae,Tracheophyta,Asparagales,Asparagaceae,Agave,Agave americana,6,7707728,196,1169,7683,2766430,2767031,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2766430,Agave,Agave americana L.,Agave americana,Centuryplant,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Sp. Pl.: 323 (1753),6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:17:57.563+00:00,[],Liliopsida,,,
2766811,2766811,328225,gbif:2766811,Plantae,Tracheophyta,Asparagales,Asparagaceae,Agave,Agave vivipara,6,7707728,196,1169,7683,2766430,2766811,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2766430,Agave,Agave vivipara L.,Agave vivipara,,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Sp. Pl.: 323 (1753),1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:17:56.438+00:00,[],Liliopsida,,,
2766636,2766636,327300,gbif:2766636,Plantae,Tracheophyta,Asparagales,Asparagaceae,Agave,Agave sisalana,6,7707728,196,1169,7683,2766430,2766636,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2766430,Agave,Agave sisalana Perrine,Agave sisalana,Sisal hemp,Perrine,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Congr. Doc. 564: 87 (1838),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:17:57.547+00:00,[],Liliopsida,,,
5550211,5550211,328237,gbif:5550211,Plantae,Tracheophyta,Oxalidales,Connaraceae,Agelaea,Agelaea macrophylla,6,7707728,220,7224021,6669,3232029,5550211,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3232029,Agelaea,Agelaea macrophylla (Zoll.) Leenh.,Agelaea macrophylla,,(Zoll.) Leenh.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Leenh. (1958). In: Fl. Males., Ser. 1, 5: 502.",0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:02:37.197+00:00,[],Magnoliopsida,3686923.0,Erythrostigma macrophyllum Zoll.,
5401673,5401673,331520,gbif:5401673,Plantae,Tracheophyta,Asterales,Asteraceae,Ageratum,Ageratum conyzoides,6,7707728,220,414,3065,3138550,5401673,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3138550,Ageratum,Ageratum conyzoides L.,Ageratum conyzoides,Tropical whiteweed,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,L. (1753). In: Sp. Pl. 839.,4,2023-08-22T23:20:59.545+00:00,2023-08-22T23:07:28.423+00:00,[],Magnoliopsida,,,
3152226,3152226,1541806,gbif:3152226,Plantae,Tracheophyta,Malvales,Malvaceae,Bombax,Bombax ceiba,6,7707728,220,941,6685,2874861,3152226,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2874861,Bombax,Bombax ceiba L.,Bombax ceiba,Red Silk Cottontree,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"L. (1753). In: Sp. Pl. 511, Nom. Cons.",3,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:39.144+00:00,[],Magnoliopsida,,,
2733934,2733934,1552388,gbif:2733934,Plantae,Tracheophyta,Arecales,Arecaceae,Borassus,Borassus flabellifer,6,7707728,196,552,7681,2733922,2733934,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2733922,Borassus,Borassus flabellifer L.,Borassus flabellifer,Toddy Palm,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Sp. Pl.: 1187 (1753),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:14:31.339+00:00,[],Liliopsida,,,
2918871,2918871,10526089,gbif:2918871,Plantae,Tracheophyta,Gentianales,Rubiaceae,Spermacoce,Spermacoce alata,6,7707728,220,412,8798,2918053,2918871,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2918053,Spermacoce,Spermacoce alata Aubl.,Spermacoce alata,Winged false buttonweed,Aubl.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Hist. Pl. Guiane: 60 (1775),3,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:41.879+00:00,[],Magnoliopsida,,,
2918203,2918203,10526160,gbif:2918203,Plantae,Tracheophyta,Gentianales,Rubiaceae,Spermacoce,Spermacoce articularis,6,7707728,220,412,8798,2918053,2918203,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2918053,Spermacoce,Spermacoce articularis L.f.,Spermacoce articularis,,L.f.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Suppl. Pl.: 119 (1782),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:42.460+00:00,[],Magnoliopsida,,,
2916044,2916044,10527296,gbif:2916044,Plantae,Tracheophyta,Gentianales,Rubiaceae,Spermacoce,Spermacoce hispida,6,7707728,220,412,8798,2918053,2916044,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2918053,Spermacoce,Spermacoce hispida L.,Spermacoce hispida,,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Sp. Pl.: 102 (1753),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:40.577+00:00,[],Magnoliopsida,,,
2918843,2918843,10526862,gbif:2918843,Plantae,Tracheophyta,Gentianales,Rubiaceae,Spermacoce,Spermacoce tenuior,6,7707728,220,412,8798,2918053,2918843,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2918053,Spermacoce,Spermacoce tenuior L.,Spermacoce tenuior,Slender False Buttonweed,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Sp. Pl.: 102 (1753),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:41.188+00:00,[],Magnoliopsida,,,
2918700,2918700,10528179,gbif:2918700,Plantae,Tracheophyta,Gentianales,Rubiaceae,Spermacoce,Spermacoce ocymoides,6,7707728,220,412,8798,2918053,2918700,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2918053,Spermacoce,Spermacoce ocymoides Burm.f.,Spermacoce ocymoides,,Burm.f.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Fl. Indica: 34 (1768),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:40.355+00:00,[],Magnoliopsida,,,
2704108,2704108,1566272,gbif:2704108,Plantae,Tracheophyta,Poales,Poaceae,Bothriochloa,Bothriochloa pertusa,6,7707728,196,1369,3073,2704089,2704108,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2704089,Bothriochloa,Bothriochloa pertusa (L.) A.Camus,Bothriochloa pertusa,Pitted beardgrass,(L.) A.Camus,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Ann. Soc. Linn. Lyon, n.s., 76: 164 (1931)",2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:15:51.835+00:00,[],Liliopsida,2704110.0,Holcus pertusus L.,
4063474,4063474,36667946,gbif:4063474,Plantae,Tracheophyta,Boraginales,Boraginaceae,Bothriospermum,Bothriospermum zeylanicum,6,7707728,220,7226464,2498,2926337,4063474,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2926337,Bothriospermum,Bothriospermum zeylanicum (J.Jacq.) Druce,Bothriospermum zeylanicum,Leaf between flower,(J.Jacq.) Druce,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Druce. (1917). In: Bot. Exch. Cl. Brit. Isles 4: 610.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:11:44.500+00:00,[],Magnoliopsida,5661833.0,Anchusa zeylanica J.Jacq.,
3659064,3659064,10130917,gbif:3659064,Plantae,Tracheophyta,Ophioglossales,Ophioglossaceae,Sceptridium,Sceptridium daucifolium,6,7707728,7228684,393,6627,7321393,3659064,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,7321393,Sceptridium,Sceptridium daucifolium (Wall. ex Hook. & Grev.) Lyon,Sceptridium daucifolium,,(Wall. ex Hook. & Grev.) Lyon,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Lyon. (1905). In: Bot. Gaz. 40: 457.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:17:43.595+00:00,[],Polypodiopsida,7321408.0,Botrychium daucifolium Wall. ex Hook. & Grev.,
3659898,3659898,1578518,gbif:3659898,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Bouea,Bouea oppositifolia,6,7707728,220,933,2398,7321532,3659898,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,7321532,Bouea,Bouea oppositifolia (Roxb.) Meisn.,Bouea oppositifolia,plum-mango,(Roxb.) Meisn.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Meisn. (1837). In: Pl. Vasc. Gen., Comment., 55.",0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:12:44.479+00:00,[],Magnoliopsida,3662403.0,Mangifera oppositifolia Roxb.,
7167078,7167078,1578903,gbif:7167078,Plantae,Tracheophyta,Caryophyllales,Nyctaginaceae,Bougainvillea,Bougainvillea spectabilis,6,7707728,220,422,6718,3086089,7167078,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3086089,Bougainvillea,Bougainvillea spectabilis Willd.,Bougainvillea spectabilis,Great Bougainvillea,Willd.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Willd. (1799). In: Sp. Pl. 2: 348.,1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:12:35.190+00:00,[],Magnoliopsida,,,
3815492,3815492,1610839,gbif:3815492,Plantae,Tracheophyta,Caryophyllales,Caryophyllaceae,Brachystemma,Brachystemma calycinum,6,7707728,220,422,2518,7268014,3815492,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,7268014,Brachystemma,Brachystemma calycinum D.Don,Brachystemma calycinum,,D.Don,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Don, D. (1825). In: Prodr. Fl. Nep. 216.",2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:12:55.833+00:00,[],Magnoliopsida,,,
4079267,4079267,1632927,gbif:4079267,Plantae,Tracheophyta,Polypodiales,Blechnaceae,Brainea,Brainea insignis,6,7707728,7228684,392,2374,4078620,4079267,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,4078620,Brainea,Brainea insignis (Hook.) J.Sm.,Brainea insignis,,(Hook.) J.Sm.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"J. Sm. (1856). In: J. Bot. 5: 237, T. 2.",0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:07.851+00:00,[],Polypodiopsida,5665947.0,Bowringia insignis Hook.,
3036209,3036209,1636881,gbif:3036209,Plantae,Tracheophyta,Apiales,Araliaceae,Brassaiopsis,Brassaiopsis glomerulata,6,7707728,220,1351,8800,3036184,3036209,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3036184,Brassaiopsis,Brassaiopsis glomerulata (Blume) Regel,Brassaiopsis glomerulata,,(Blume) Regel,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Regel. (1863). In: Gartenfl. 12: 175, T. 411.",0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:11:23.289+00:00,[],Magnoliopsida,3036212.0,Aralia glomerulata Blume,
