inputName,usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,class,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym
Cyclea barbata Miers.,3830078.0,Cyclea barbata Miers,Cyclea barbata,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Menispermaceae,Cyclea,Cyclea barbata,6.0,7707728.0,220.0,399.0,2411.0,7268667.0,3830078.0,
Cyclea bicristata (Griff.) Diels,3830070.0,Cyclea bicristata (Griff.) Diels,Cyclea bicristata,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Menispermaceae,Cyclea,Cyclea bicristata,6.0,7707728.0,220.0,399.0,2411.0,7268667.0,3830070.0,
Cyclea hypoglauca (Schauer) Diels,3829915.0,Cyclea hypoglauca (Schauer) Diels,Cyclea hypoglauca,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Menispermaceae,Cyclea,Cyclea hypoglauca,6.0,7707728.0,220.0,399.0,2411.0,7268667.0,3829915.0,
Cyclea polypetala Dunn,3829753.0,Cyclea polypetala Dunn,Cyclea polypetala,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Menispermaceae,Cyclea,Cyclea polypetala,6.0,7707728.0,220.0,399.0,2411.0,7268667.0,3829753.0,
Cyclea tonkinensis Gagnep.,3829691.0,Cyclea tonkinensis Gagnep.,Cyclea tonkinensis,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Menispermaceae,Cyclea,Cyclea tonkinensis,6.0,7707728.0,220.0,399.0,2411.0,7268667.0,3829691.0,
Cyclosorus interruptus (Willd.) H. Itô,7708168.0,Cyclosorus interruptus (Willd.) H.Itô,Cyclosorus interruptus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Thelypteridaceae,Cyclosorus,Cyclosorus interruptus,6.0,7707728.0,7228684.0,392.0,6618.0,7160014.0,7708168.0,
Cyclosorus parasiticus (L.) Farw.,4082562.0,Cyclosorus parasiticus (L.) Farw.,Cyclosorus parasiticus,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Thelypteridaceae,Christella,Christella parasitica,6.0,7707728.0,7228684.0,392.0,6618.0,7321094.0,4083193.0,
Cymbidium aloifolium (L.) Sw.,5305656.0,Cymbidium aloifolium (L.) Sw.,Cymbidium aloifolium,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cymbidium,Cymbidium aloifolium,6.0,7707728.0,196.0,1169.0,7689.0,2782293.0,5305656.0,
Cymbidium ensifolium (L.) Sw.,5305481.0,Cymbidium ensifolium (L.) Sw.,Cymbidium ensifolium,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cymbidium,Cymbidium ensifolium,6.0,7707728.0,196.0,1169.0,7689.0,2782293.0,5305481.0,
Cymbidium floribundum Lindl.,5305706.0,Cymbidium floribundum Lindl.,Cymbidium floribundum,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cymbidium,Cymbidium floribundum,6.0,7707728.0,196.0,1169.0,7689.0,2782293.0,5305706.0,
Cymbidium hookerianum Reichb. f.,5305704.0,Cymbidium hookerianum Rchb.f.,Cymbidium hookerianum,SPECIES,ACCEPTED,84.0,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cymbidium,Cymbidium hookerianum,6.0,7707728.0,196.0,1169.0,7689.0,2782293.0,5305704.0,
Cymbidium lancifolium Hook.,5305513.0,Cymbidium lancifolium Hook.,Cymbidium lancifolium,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cymbidium,Cymbidium lancifolium,6.0,7707728.0,196.0,1169.0,7689.0,2782293.0,5305513.0,
Cymbidium sinense (Jacks.) Willd.,5305617.0,Cymbidium sinense (Andrews) Willd.,Cymbidium sinense,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cymbidium,Cymbidium sinense,6.0,7707728.0,196.0,1169.0,7689.0,2782293.0,5305617.0,
Cymbopogon caesius (Nees ex Hook. & Arn.) Stapf.,4151099.0,Cymbopogon caesius (Hook. & Arn.) Stapf,Cymbopogon caesius,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,Cymbopogon caesius,6.0,7707728.0,196.0,1369.0,3073.0,2705264.0,4151099.0,
Cymbopogon citratus (DC. ex Nees) Stapf.,2705275.0,Cymbopogon citratus (DC.) Stapf,Cymbopogon citratus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,Cymbopogon citratus,6.0,7707728.0,196.0,1369.0,3073.0,2705264.0,2705275.0,
Cymbopogon coloratus (Nees) Stapf.,4151005.0,Cymbopogon coloratus (Hook.f.) Stapf,Cymbopogon coloratus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,Cymbopogon coloratus,6.0,7707728.0,196.0,1369.0,3073.0,2705264.0,4151005.0,
Cymbopogon confertiflorus Stapf.,4150962.0,Cymbopogon confertiflorus (Steud.) Stapf,Cymbopogon confertiflorus,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,Cymbopogon nardus,6.0,7707728.0,196.0,1369.0,3073.0,2705264.0,2705267.0,
Cymbopogon flexuosus (Nees ex Steud.) Watson,8571291.0,Cymbopogon flexuosus (Nees ex Steud.) W.Watson,Cymbopogon flexuosus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,Cymbopogon flexuosus,6.0,7707728.0,196.0,1369.0,3073.0,2705264.0,8571291.0,
Cymbopogon goeringii (Steud.) A. Camus,4139011.0,Cymbopogon goeringii (Steud.) A.Camus,Cymbopogon goeringii,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,Cymbopogon goeringii,6.0,7707728.0,196.0,1369.0,3073.0,2705264.0,4139011.0,
Cymbopogon martinii (Roxb.) Wats.,7421320.0,Cymbopogon martinii (Roxb.) J.F.Watson,Cymbopogon martinii,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,Cymbopogon martini,6.0,7707728.0,196.0,1369.0,3073.0,2705264.0,4138713.0,
Cymbopogon nardus (L.) Rendle,2705267.0,Cymbopogon nardus (L.) Rendle,Cymbopogon nardus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,Cymbopogon nardus,6.0,7707728.0,196.0,1369.0,3073.0,2705264.0,2705267.0,
Cymbopogon tortilis (Presl.) A. Camus,4137812.0,Cymbopogon tortilis (J.Presl) A.Camus,Cymbopogon tortilis,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,Cymbopogon tortilis,6.0,7707728.0,196.0,1369.0,3073.0,2705264.0,4137812.0,
Cymbopogon pendulus (Nees ex Steud.) Wats.,8649705.0,Cymbopogon pendulus (Nees ex Steud.) W.Watson,Cymbopogon pendulus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,Cymbopogon pendulus,6.0,7707728.0,196.0,1369.0,3073.0,2705264.0,8649705.0,
Cynanchum auriculatum Royle ex Wight,7312698.0,Cynanchum auriculatum Royle ex Wight,Cynanchum auriculatum,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cynanchum,Cynanchum auriculatum,6.0,7707728.0,220.0,412.0,6701.0,3170354.0,7312698.0,
Cynanchum corymbosum Wight,8154670.0,Cynanchum corymbosum Wight,Cynanchum corymbosum,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cynanchum,Cynanchum corymbosum,6.0,7707728.0,220.0,412.0,6701.0,3170354.0,8154670.0,
Cynanchum stauntonii (Decne.) Hand.-Mazz.,3574821.0,Cynanchum stauntonii (Decne.) Hand.-Mazz.,Cynanchum stauntonii,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Vincetoxicum,Vincetoxicum stauntonii,6.0,7707728.0,220.0,412.0,6701.0,7588865.0,5525315.0,
Cynara scolymus L.,3112361.0,Cynara scolymus L.,Cynara scolymus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cynara,Cynara scolymus,6.0,7707728.0,220.0,414.0,3065.0,3112344.0,3112361.0,
Cynodon dactylon (L.) Pers.,6109637.0,Cynodon dactylon (L.) Pers.,Cynodon dactylon,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cynodon,Cynodon dactylon,6.0,7707728.0,196.0,1369.0,3073.0,2703525.0,6109637.0,
Cynoglossum lanceolatum Forssk.,7960618.0,Cynoglossum lanceolatum Forssk.,Cynoglossum lanceolatum,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Paracynoglossum,Paracynoglossum lanceolatum,6.0,7707728.0,220.0,7226464.0,2498.0,7295164.0,4064484.0,
Cynoglossum zeylanicum (Vahl ex Hornem.) Thunb. ex Lehm.,2925813.0,Cynoglossum zeylanicum (Vahl) Thunb. ex Lehm.,Cynoglossum zeylanicum,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Cynoglossum,Cynoglossum zeylanicum,6.0,7707728.0,220.0,7226464.0,2498.0,2925812.0,2925813.0,
Cynometra ramiflora L.,2966890.0,Cynometra ramiflora L.,Cynometra ramiflora,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cynometra,Cynometra ramiflora,6.0,7707728.0,220.0,1370.0,5386.0,2966806.0,2966890.0,
Cyperus articulatus L.,2713638.0,Cyperus articulatus L.,Cyperus articulatus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus articulatus,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2713638.0,
Cyperus compressus L.,2713479.0,Cyperus compressus L.,Cyperus compressus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus compressus,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2713479.0,
Cyperus corymbosus Rottb.,2713778.0,Cyperus corymbosus Rottb.,Cyperus corymbosus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus corymbosus,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2713778.0,
Cyperus cuspidatus H.B.K.,2716516.0,Cyperus cuspidatus Kunth,Cyperus cuspidatus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus cuspidatus,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2716516.0,
Cyperus difformis L.,2714796.0,Cyperus difformis L.,Cyperus difformis,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus difformis,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2714796.0,
Cyperus diffusus Vahl,2713932.0,Cyperus diffusus Vahl,Cyperus diffusus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus diffusus,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2713932.0,
Cyperus diffusus Vahl var. macrostachyus Boeck,6310958.0,Cyperus diffusus var. macrostachyus Boeckeler,Cyperus diffusus macrostachyus,VARIETY,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus diffusus,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2713932.0,
Cyperus esculentus L.,2716226.0,Cyperus esculentus L.,Cyperus esculentus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus esculentus,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2716226.0,
Cyperus flabelliformis Rottb.,2714162.0,Cyperus flabelliformis Rottb.,Cyperus flabelliformis,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus alternifolius,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2714156.0,
Cyperus halpan L.,10900665.0,Cyperus halpan Haine & Lye,Cyperus halpan,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus haspan,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2715828.0,
Cyperus iria L.,2715729.0,Cyperus iria L.,Cyperus iria,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus iria,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2715729.0,
Cyperus longus L.,8243603.0,Cyperus longus L.,Cyperus longus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus longus,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,8243603.0,
Cyperus malaccensis Lamk.,2715148.0,Cyperus malaccensis Lam.,Cyperus malaccensis,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus malaccensis,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2715148.0,
Cyperus michelianus (L.) Link,8288894.0,Cyperus michelianus (L.) Link,Cyperus michelianus,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus michelianus,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2714056.0,
Cyperus nutans Vahl,2713473.0,Cyperus nutans Vahl,Cyperus nutans,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus nutans,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2713473.0,
Cyperus nutans Vahl var. eleusinoides (Kunth) Haines,2714523.0,Cyperus nutans var. eleusinoides (Kunth) Haines,Cyperus nutans eleusinoides,VARIETY,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus nutans,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2713473.0,
Cyperus pilosus Vahl,2715089.0,Cyperus pilosus Vahl,Cyperus pilosus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus pilosus,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2715089.0,
Cyperus rotundus L.,2714818.0,Cyperus rotundus L.,Cyperus rotundus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus rotundus,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2714818.0,
Cyperus stoloniferus Retz.,2714571.0,Cyperus stoloniferus Retz.,Cyperus stoloniferus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus stoloniferus,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2714571.0,
Cyphomandra betacea (Cav.) Sendt.,2928852.0,Cyphomandra betacea (Cav.) Sendtn.,Cyphomandra betacea,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum betaceum,6.0,7707728.0,220.0,1176.0,7717.0,2928997.0,2930216.0,
Cyrtomium caryotideum (Wall. ex Hook. & Grev.) C. Presi,2650828.0,Cyrtomium caryotideum (Wall. ex Hook. & Grev.) C.Presl,Cyrtomium caryotideum,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Cyrtomium,Cyrtomium caryotideum,6.0,7707728.0,7228684.0,392.0,2373.0,8245169.0,2650828.0,
Cyrtomium falcatum (L. f.) C. Presl,2650829.0,Cyrtomium falcatum (L.fil.) C.Presl,Cyrtomium falcatum,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Cyrtomium,Cyrtomium falcatum,6.0,7707728.0,7228684.0,392.0,2373.0,8245169.0,2650829.0,
Cyrtomium fortunei J. Sm.,2650827.0,Cyrtomium fortunei J.Sm.,Cyrtomium fortunei,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Cyrtomium,Cyrtomium fortunei,6.0,7707728.0,7228684.0,392.0,2373.0,8245169.0,2650827.0,
Cyrtomium fraxinellum (H. Christ.) C. Chr. H. Christ,7157912.0,Cyrtomium fraxinellum (Christ) Christ,Cyrtomium fraxinellum,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Polystichum,Polystichum fraxinellum,6.0,7707728.0,7228684.0,392.0,2373.0,2651085.0,4038867.0,
Cyrtomium hookerianum (C. Presl),4039056.0,Cyrtomium hookerianum (C.Presl) C.Chr.,Cyrtomium hookerianum,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Polystichum,Polystichum hookerianum,6.0,7707728.0,7228684.0,392.0,2373.0,2651085.0,4047324.0,
Cyrtosia javanica Blume,5308441.0,Cyrtosia javanica Blume,Cyrtosia javanica,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cyrtosia,Cyrtosia javanica,6.0,7707728.0,196.0,1169.0,7689.0,2795980.0,5308441.0,
Cyrtosia septentrionalis (Rchb.f.) Garay,5308446.0,Cyrtosia septentrionalis (Rchb.f.) Garay,Cyrtosia septentrionalis,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cyrtosia,Cyrtosia septentrionalis,6.0,7707728.0,196.0,1169.0,7689.0,2795980.0,5308446.0,
Cyrtosperma merkusii (Hassk.) Schott,2871919.0,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Cyrtosperma,Cyrtosperma merkusii,6.0,7707728.0,196.0,551.0,6979.0,2871901.0,2871919.0,
Chaetomorpha antennina (Bory) Kuetz.,8019600.0,Chaetomorpha antennina (Bory) Kütz.,Chaetomorpha antennina,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Chaetomorpha,Chaetomorpha antennina,6.0,36.0,195.0,1362.0,4854.0,8343734.0,8019600.0,
Chamabaina cuspidata Wight,7300685.0,Chamabainia cuspidata Wight,Chamabainia cuspidata,SPECIES,ACCEPTED,95.0,FUZZY,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Chamabainia,Chamabainia cuspidata,6.0,7707728.0,220.0,691.0,6639.0,7300684.0,7300685.0,
Chamaecrista absus (L.) Irwin & Barneby,2949868.0,Chamaecrista absus (L.) H.S.Irwin & Barneby,Chamaecrista absus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Chamaecrista,Chamaecrista absus,6.0,7707728.0,220.0,1370.0,5386.0,2949492.0,2949868.0,
Chamaecrista leschenaultiana (DC.) Degener,2950187.0,Chamaecrista leschenaultiana (DC.) O.Deg.,Chamaecrista leschenaultiana,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Chamaecrista,Chamaecrista leschenaultiana,6.0,7707728.0,220.0,1370.0,5386.0,2949492.0,2950187.0,
Chamaecrista mimosoides (L.) Greene,2949769.0,Chamaecrista mimosoides (L.) Greene,Chamaecrista mimosoides,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Chamaecrista,Chamaecrista mimosoides,6.0,7707728.0,220.0,1370.0,5386.0,2949492.0,2949769.0,
Chamaecrista pumila (Lamk.) K. Larsen,2950411.0,Chamaecrista pumila (Lam.) K.Larsen,Chamaecrista pumila,SPECIES,DOUBTFUL,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Chamaecrista,Chamaecrista pumila,6.0,7707728.0,220.0,1370.0,5386.0,2949492.0,2950411.0,
Chassalia curviflora (Wall.) Thwaites,2912772.0,Chassalia curviflora (Wall.) Thwaites,Chassalia curviflora,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Chassalia,Chassalia curviflora,6.0,7707728.0,220.0,412.0,8798.0,2912636.0,2912772.0,
Cheilanthes chusana Hook.,3750113.0,Cheilanthes chusana Hook.,Cheilanthes chusana,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Oeosporangium,Oeosporangium chusanum,6.0,7707728.0,7228684.0,392.0,2367.0,9722619.0,9705079.0,
Cheilanthes farinosa (Forssk.) Kaulf.,7335596.0,Cheilanthes farinosa (Forssk.) Kaulf.,Cheilanthes farinosa,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Aleuritopteris,Aleuritopteris farinosa,6.0,7707728.0,7228684.0,392.0,2367.0,7335422.0,7874167.0,
Cheilanthes tenuifolia (Burm. f.) Sw.,7173530.0,Cheilanthes tenuifolia (Burm.fil.) Sw.,Cheilanthes tenuifolia,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Cheilanthes,Cheilanthes tenuifolia,6.0,7707728.0,7228684.0,392.0,2367.0,2651736.0,7173530.0,
Cheilanthes velutina (Tardieu & C. Chr.),3747020.0,Cheilanthes velutina (Tardieu & C.Chr.) Fraser-Jenk.,Cheilanthes velutina,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Oeosporangium,Oeosporangium velutinum,6.0,7707728.0,7228684.0,392.0,2367.0,9722619.0,10455303.0,
Cheirostylis yunnanensis Rolfe,2814845.0,Cheirostylis yunnanensis Rolfe,Cheirostylis yunnanensis,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cheirostylis,Cheirostylis yunnanensis,6.0,7707728.0,196.0,1169.0,7689.0,2814831.0,2814845.0,
Chelidonium majus L.,5334186.0,Chelidonium majus L.,Chelidonium majus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Chelidonium,Chelidonium majus,6.0,7707728.0,220.0,399.0,2422.0,2888412.0,5334186.0,
Chenopodium ambrosioides L.,3083836.0,Chenopodium ambrosioides L.,Chenopodium ambrosioides,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Dysphania,Dysphania ambrosioides,6.0,7707728.0,220.0,422.0,3064.0,3083582.0,5568446.0,
Chenopodium ficifolium Smith,3083862.0,Chenopodium ficifolium Sm.,Chenopodium ficifolium,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Chenopodium,Chenopodium ficifolium,6.0,7707728.0,220.0,422.0,3064.0,3083823.0,3083862.0,
Chenopodium hybridum L.,3083901.0,Chenopodium hybridum L.,Chenopodium hybridum,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Chenopodiastrum,Chenopodiastrum hybridum,6.0,7707728.0,220.0,422.0,3064.0,7578202.0,7551162.0,
Chilocarpus denudans Blume,7316889.0,Chilocarpus denudatus Blume,Chilocarpus denudatus,SPECIES,ACCEPTED,99.0,FUZZY,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Chilocarpus,Chilocarpus denudatus,6.0,7707728.0,220.0,412.0,6701.0,7316848.0,7316889.0,
Chimonanthus praecox (L.) Link,7275851.0,Chimonanthus praecox (L.) Link,Chimonanthus praecox,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Laurales,Calycanthaceae,Chimonanthus,Chimonanthus praecox,6.0,7707728.0,220.0,407.0,2496.0,7275850.0,7275851.0,
Chirita anachoreta Hance,3819682.0,Chirita anachoreta Hance,Chirita anachoreta,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Henckelia,Henckelia anachoreta,6.0,7707728.0,220.0,408.0,6654.0,6365598.0,7685885.0,
Chirita colaniae Pell.,3819497.0,Chirita colaniae Pellegr.,Chirita colaniae,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Primulina,Primulina colaniae,6.0,7707728.0,220.0,408.0,6654.0,6365114.0,7693965.0,
Chirita hamosa R. Br.,3818904.0,Chirita hamosa R.Br.,Chirita hamosa,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Microchirita,Microchirita hamosa,6.0,7707728.0,220.0,408.0,6654.0,4933266.0,7540467.0,
Chirita pumila D. Don,3817817.0,Chirita pumila D.Don,Chirita pumila,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Henckelia,Henckelia pumila,6.0,7707728.0,220.0,408.0,6654.0,6365598.0,3823358.0,
Chloranthus elatior Link,7469977.0,Chloranthus elatior Link,Chloranthus elatior,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Chloranthales,Chloranthaceae,Chloranthus,Chloranthus elatior,6.0,7707728.0,220.0,7226589.0,6679.0,7339050.0,7469977.0,
Chloranthus japonicus Sieb.,3750475.0,Chloranthus japonicus Siebold,Chloranthus japonicus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Chloranthales,Chloranthaceae,Chloranthus,Chloranthus japonicus,6.0,7707728.0,220.0,7226589.0,6679.0,7339050.0,3750475.0,
