id,commonNames,scientificNameWithoutAuthor,scientificNameAuthorship,gbifId,powoId,iucnCategory
1655740,"Kuroiwa Grass, Tropical beach grass, Beachgrass",Thuarea involuta,(G.Forst.) R.Br. ex Sm.,2702911,424252-1,
1385353,"Blackeyed Susan vine, Black Eyed Susan, Black-eyed-Susan-vine, Black Eyed Susan Vine, Black-eyed Susan Clock Vine, Bright Eyes, Winged Clockvine, Clock vine, Black-eye susan, Thunbergia, Olho-preto, Olho-de-poeta, Arizona Burst, Bunda-de-negro, Suzana-dos-olhos-negros",Thunbergia alata,Bojer ex Sims,5415463,56177-1,
1728984,Scarlet thunbergia,Thunbergia coccinea,Wall. ex D.Don,8309523,60460291-2,
1405495,"Bush Clockvine, King's-mantle, Kings mantle, Purple bell, Terumpetan Ungu",Thunbergia erecta,(Benth.) T.Anderson,5415461,56259-1,
1385381,"White thunbergia, White-lady, White-nightshade, Chimine, Indrapushpam, Noorvan-valli, Susana blanca, 碗花草, Angel wings, Fragrant thunbergia, Sweet clockvine, White clockvine, Thunbergia White gem",Thunbergia fragrans,Roxb.,5415458,56270-1,
1389152,"Bengal clockvine, Bengal trumpet, Clockvine, Skyflower, Skyvine, Blue skyflower, Blue thunbergia, Blue trumpetvine, Bengal clock vine, Blue sky vine, Blue trumpet vine, Bengal trumpet vine, Heavenly blue, Giant thunbergia, Green trumpet vine, Large flowered thunbergia, Thunbergia",Thunbergia grandiflora,Roxb.,5415456,117460-3,
1385363,"Babbler's-vine, Laurel clockvine, Laurel-Leaved Thunbergia, Blue trumpet vine, Blue Trumpetvine",Thunbergia laurifolia,Lindl.,5415460,56339-1,
1728982,,Thunbergia lutea,T.Anderson,5573913,56349-1,
1420571,"Mysore trumpetvine, Indian clock vine, Munzerabad creeper, Lady's slipper, Mysore trumpet vine, Mysore Thunbergia, Trumpetvine",Thunbergia mysorensis,(Wight) T.Anderson,5573843,60447289-2,
1635294,,Thunia alba,(Lindl.) Rchb.f.,2816952,660350-1,
1635295,,Thunia bensoniae,Hook.f.,2816950,660351-1,
1420109,"Thailand bamboo, Umbrella-handle bamboo, Monastery bamboo",Thyrsostachys siamensis,Gamble,4124847,424273-1,
1408770,"Tiger grass, Asian broom grass, Tropical grass",Thysanolaena latifolia,(Roxb. ex Hornem.) Honda,4124764,424281-1,
1721367,Foam flower,Tiarella polyphylla,D.Don,5567780,794898-1,
1595826,,Tilia tuan,Szyszył.,7311231,835616-1,LC
1430894,,Timonius flavescens,(Jacq.) Baker,2899755,767751-1,LC
1783792,Giloy,Tinospora cordifolia,(Willd.) Hook.f. & Thomson,3830780,907828-1,
1410105,Makabuhai,Tinospora crispa,(L.) Hook.f. & Thomson,8298918,581600-1,
1403878,"Mexican Sunflower, Tree Marigold, Arbol maravilla, Girasol mexicana, Japanese-sunflower, Mexican sunflower-weed, Shrub-sunflower, Mexican bush-daisy, Tithonia",Tithonia diversifolia,(Hemsl.) A.Gray,5396557,255747-1,
1417905,"Mexican-Sunflower, Mexican marigold, Sunflower, Clavel de muerto, Red-sunflower",Tithonia rotundifolia,(Mill.) S.F.Blake,5396551,254724-2,
1419485,"Red Cedar, Australian redcedar, Australian red-cedar, Australian-cedar, Toon, Toontree, Chinese mahogany, Red toon, Burma cedar, Indian cedar, Indian mahogany, Moulmein cedar, Queensland red cedar, Toona",Toona ciliata,M.Roem.,3190472,579299-1,LC
1752847,"Red toon, Chinese cedar, Chinese mahogany, Chinese toon",Toona sinensis,(A.Juss.) M.Roem.,7271504,579315-1,LC
1409277,"Wishbone-Flower, Ola'a-Beauty, Trinidad pansy",Torenia asiatica,L.,3172204,810361-1,
1589377,Spotless Violet Torenia,Torenia concolor,Lindl.,7331731,810382-1,
1424300,,Torenia cordifolia,Roxb.,7790867,810384-1,
1373206,"Malaysian false pimpernel, Malayan False Pimpernel, Brittle false pimpernel, Round-fruited lindernia",Torenia crustacea,(L.) Cham. & Schltdl.,3171892,1189750-2,LC
1409227,"Bluewings, Wishbone-flower, Wishbone plant, Florida pansy, Trinidad pansy",Torenia fournieri,Linden ex E.Fourn.,3172203,810406-1,
1719490,Malayan eyebright,Torenia polygonoides,Benth.,3725184,810460-1,
1373203,,Torenia thouarsii,(Cham. & Schltdl.) Kuntze,7331635,255156-2,LC
1589383,,Torenia violacea,(Azaola ex Blanco) Pennell,3724873,810498-1,
1360816,"Upright Hedge-parsley, Hedge Parsley, Erect hedgeparsley, Japanese hedge-parsley, Erect hedge-parsley, Upright Hedgeparsley, Hațmațuchiul măgarului, ماستونک ژاپنی،",Torilis japonica,(Houtt.) DC.,3034820,849533-1,
1419433,"Scarlet rhus, Rhustree, Japanese waxtree, Red-lac, Waxtree, Wax lacquer tree, Sumac, Japanese wax tree",Toxicodendron succedaneum,(L.) Kuntze,3190624,71802-1,LC
1463177,"Asiatic jasmine, Asian-jasmine",Trachelospermum asiaticum,(Siebold & Zucc.) Nakai,7317060,82528-1,
1369887,"Star jasmine, Confederate jasmine, Chinese star-jessamine, Confederate-jessamine, Chinese Star Jasmine, Star-jasmine or Confederate-jasmine, Hairy star jasmine, Evening Jasmine, یاسمن, Xasmín estrela, Trader's Compass, Wild Jasmine, Tricolour jasmine, L, Toscaanse Jasmijn, Southern Jasmine",Trachelospermum jasminoides,(Lindl.) Lem.,3169713,82553-1,
1396821,"Chinese windmill palm, Chusan Palm, Chusan fan palm, Hemp palm, Windmill palm, Date Palm, نخل آسیایی, Fortune's Trachycarpus, Palmera excelsa",Trachycarpus fortunei,(Hook.) H.Wendl.,2739071,670182-1,LC
1790398,,Trachycarpus geminisectus,"Spanner, Gibbons, V.D.Nguyen & T.P.Anh",2739075,70029422-1,
1470390,"Martius's windmill palm, Himalayan fan palm",Trachycarpus martianus,(Wall. ex Mart.) H.Wendl.,2739085,670185-1,LC
1470392,,Trachycarpus oreophilus,Gibbons & Spanner,2739076,998232-1,
1425700,"Ajowan caraway, Jeumuju, Mosè, Ajowan, Bishop's-weed, Ethiopian-caraway, Kummel, Ajwan, Carom, Falsely lovage seeds, زنیان رومی، نانخواه، اجوان, వాము, Ova patta (in Marathi)",Trachyspermum ammi,(L.) Sprague,3034241,849765-1,
1408774,"Purple Heart, Wandering Jew, Purple queen, قلب ارغوانی, گل برگ بیدی, BLEEDING HEART, Purple secretia, Spider lily, Spiderwort, La misère pourpre, اشار داشار, SW1Chi, Miseria, CHARLIE, 紫竹梅 (Mandarin), Arash, ترادسکانتیا پالیدا، قلب خونبار, گل قلب ارغوان, Adam hawa ungu (Malay), لال جھاڑی, Adam Hawa Ungu",Tradescantia pallida,(Rose) D.R.Hunt,2765221,256037-2,
1364168,"Salsify, Vegetable-oyster, Oysterplant, Jerusalem Star, Purple Goatsbeard, Salsafy, Common Salsify, Purple Salsify, Purple-flowered salsify, Vegetable-oyster salsify, شنگ تره ای،, Salsify of Provence, لحية التيس, Lilac Solis, منين, Yellow Salsify, Goatsbeard, ذنب الخيل",Tragopogon porrifolius,L.,5386938,256109-1,
1408775,,Tragus mongolorum,Ohwi,5674913,424420-1,
1356307,"Water-chestnut, Bullnut, Common Water-chestnut, Water Nut, Water Caltrop, European Water Chestnut, Horn Nut, Jesuit's Nut, Saligot, Water Caltrops, Trapa nut, Caltrop, Caltrops, Colchis water-chestnut, Singhara, Buffalo nut",Trapa natans,L.,3188757,614405-1,LC
1408776,"Poison-peach, Poisonbush, Lesser trema",Trema cannabina,Lour.,2984507,856736-1,
1725526,"Florida trema, Jamaican Nettletree, Capulin, Jamaican nettle tree",Trema micranthum,(L.) Blume,2984501,1018059-2,LC
1719486,"Indian Charcoal Tree, Indian Nettle, Oriental Nettle, Pigeon Wood, Poison Peach, Charcoal tree, Indian nettle tree, Rhodesian elm",Trema orientale,(L.) Blume,2984508,856758-1,LC
1490887,,Trema politoria,(Planch.) Blume,4159810,856760-1,LC
1719487,"Peach-leaf-poisonbush, Poison-peach",Trema tomentosum,(Roxb.) H.Hara,7303576,837105-1,LC
1430912,Ghost's foot,Trevesia burckii,Boerl.,3037345,92651-1,LC
1417547,"Snowflakeplant, Snowflaketree",Trevesia palmata,(Roxb. ex Lindl.) Vis.,3037328,92662-1,LC
1547574,,Triadica cochinchinensis,Lour.,3054385,357948-1,LC
1547575,,Triadica rotundifolia,(Hemsl.) Esser,3054418,20007881-1,LC
1376366,"Popcorntree, Chinese tallowtree, Chinese tallow tree, Candleberry-tree, Tallowtree, Chinese tallow, Vegetable tallow, Chines Tallow Tree, Florida aspen, Chicken tree, White wax berry, 乌桕",Triadica sebifera,(L.) Small,3054399,256588-2,LC
1363346,"Horse purslane, Black-pigweed, Desert horse-purslane, Giant-pigweed, Desert-horsepurslane, Sea purslane, Turtle weed, Black Pig Weed, Punarnawa, Galijeru, تاج خروس, Joheeg(Balochi)",Trianthema portulacastrum,L.,3084848,322565-2,
1406235,"Kingston-buttercup, Burnut, Large yellow caltrop, Pagode, Kill Bukra, Puncturevine, Turkey-blossum, Jamaican feverplant, Nohu, Cockle Corn, False puncture vine, Jamaica fever plant, Jamaica Feverplant, Abrojo, Herbe soleil",Tribulus cistoides,L.,5421117,873411-1,
1356333,"Goathead, Caltrop, Tribulus, Cat's-head, Common dubbletjie, Puncturevine, Goat's-head, Devil's-thorn, Devil's-weed, Small caltrops, Mexican sandbur, Texas sandbur, Bullhead, Burnut, Land caltrop, Common caltrop, Goathead bur-nut, Common puncturevine, Maltese cross, Puncture weed, Calthrop, Caltrops, Cat´s-Head, Devil's eyelashes, Devil´s-Thorn, Devil´s-Weed, Goats Head, Land calotrops, Land caltrops, Puncture Plant, خار خسک, పళ్లేరు, Dangoro",Tribulus terrestris,L.,5421116,873489-1,LC
1408777,Indian Borage,Trichodesma indicum,(L.) Sm.,7294949,77076368-1,
1424303,"Camelbush, Cattlebush, Rough bluebell, African borage, Lateweed",Trichodesma zeylanicum,(Burm.f.) R.Br.,7294697,121302-1,
1635495,,Trichoglottis triflora,(Guillaumin) Garay & Seidenf.,2802199,660575-1,
1722317,,Trichomanes apiifolium,C.Presl,5532934,17227780-1,
1720652,,Trichomanes bimarginatum,(Bosch) Bosch,5532799,17228080-1,
1720663,Two-dotted bristle fern,Trichomanes bipunctatum,Poir.,7315509,17228090-1,
1720666,,Trichomanes humile,G.Forst.,5532839,17229930-1,
1720660,,Trichomanes maximum,Blume,7315623,17230810-1,
1422119,Tiny bristle fern,Trichomanes minutum,Blume,5275187,17231010-1,
1530200,,Trichosanthes cordata,Roxb.,7404797,294167-1,
1719261,,Trichosanthes costata,Blume,3624992,294172-1,
1384417,"Snake gourd, Annual gourd, Club gourd, Long tomato, Serpent gourd, Wild snake gourd, Malabar Patola, పొట్ల, Padwal, പടവലം, Serpent Cucumber",Trichosanthes cucumerina,L.,2874605,294175-1,
1418573,"Pointed gourd, পটল (Potol)",Trichosanthes dioica,Roxb.,2874607,294185-1,
1430916,"Chinese-cucumber, Chinese snake gourd, Mongolian snakegourd, Tian hua fen, Mongolian snake-gourd, Gua lou",Trichosanthes kirilowii,Maxim.,3624240,294222-1,
1530211,,Trichosanthes laceribractea,Hayata,3624205,294224-1,
1719262,,Trichosanthes scabra,Lour.,3623176,294294-1,
1635673,,Trichotosia ferox,Blume,2789353,660660-1,
1589000,,Tricyrtis maculata,(D.Don) J.F.Macbr.,2752109,542488-1,
1374112,"Tridax daisy, Coat-buttons, Dagad-phul, Tridax, Mexican daisy, Coat-button, Coatbottons, గడ్డి చామంతి",Tridax procumbens,L.,3149462,257735-2,
1720146,Five-leaf carpetweed,Trigastrotheca stricta,(L.) Thulin,9621654,77158654-1,
1363680,"Fenugreek, Greek hay, Greek-clover, Sicklefruit fenugreek, Haleuba, Klabhet, मेथी, Common fenugreek, Classical Fenugreek, Greek Hay-seed, Cultivated Trigonella, Fenu-greek Trigonella, మెంతి, شنبلیله",Trigonella foenum-graecum,L.,5360475,523957-1,
1547652,,Trigonostemon viridissimus,(Kurz) Airy Shaw,3063434,358080-1,LC
1596726,"Pointed-petal trillium, A Pearl on Head, Mountain Woods Trillium, Tschonosk Trillium, Tschonoskii’s Wakerobin",Trillium tschonoskii,Maxim.,2742237,542611-1,EN
1407361,"Lime-berry, Sweet lime, Orange berry, Trifoliate limeberry, Demon de China, Limon-China, Limoncito, Triphasia, Myrtle Lemon, Moth Lemon, Sweet Lemon, Wild Lime, Trifoliate lime berry, Chinese lime",Triphasia trifolia,(Burm.f.) P.Wilson,3190406,258565-2,
1759631,"Munj, Sarkanda, Sweet cane",Tripidium bengalense,(Retz.) H.Scholz,4116612,77075504-1,
1389835,"Ravenna Grass, Italian Sugarcane",Tripidium ravennae,(L.) H.Scholz,6431296,77075505-1,LC
1491580,,Triplostegia glandulifera,Wall. ex DC.,4195307,320460-1,
1655882,,Tripogon filiformis,Nees ex Steud.,4116290,424936-1,
1365116,"Guatemalan gamagrass, Grama-Guatemala, Guatemala grass",Tripsacum laxum,Nash,2705532,287719-2,LC
1781490,,Tripterospermum volubile,(D.Don) H.Hara,7270557,371311-1,
1430937,,Tristaniopsis merguensis,(Griff.) Peter G.Wilson & J.T.Waterh.,3187994,911575-1,LC
1424462,"Australian goldvine, Galphimia-vine, Maiden's-jealosy, Shower-of-gold, Golden vine, Maiden's jealousy, Shower of gold climber, Vining galphimia, Vining milkweed, Bagnit, Shower-of-gold vine",Tristellateia australasiae,A.Rich.,3983468,557928-1,
1361987,,Tristicha trifaria,(Bory ex Willd.) Spreng.,7296095,688630-1,
1363483,"Wheat, Common Wheat, Bread Wheat, Soft Wheat, Canadian hard winter wheat, Cultivated Wheat, గోధుమ, گندم, Ukolweni, গম, Chakki ka aata, गहुँ, Kviečiai, Σίτος ο μαλακός, Grâu comun",Triticum aestivum,L.,7795888,332110-2,
1363487,"Rivet wheat, Wild Emmer, Wild Emmer Wheat, Cone wheat, Poulard wheat, Turgid wheat, English wheat, Durum wheat, گندم ماکارونی،  گندم دروم،, Pšenice Naduřelá (CZ)",Triticum turgidum,L.,2706406,316216-2,LC
1379512,Common Burbush,Triumfetta annua,L.,4261116,835731-1,
1432441,,Triumfetta pilosa,Roth,7791388,835937-1,
1426653,,Triumfetta procumbens,G.Forst.,7149866,835945-1,
1719483,,Triumfetta repens,(Blume) Merr. & Rolfe,4261472,835959-1,
1359647,"Chinese-bur, Chineseshrub, Paroquet-bur, Chinese burr, Diamond burbark, Burbush, Burr bush, Hibiscus burr, Diamond burrbark, Wild Maho, Paroquet burr, African burrbark, Burweed, Common Burbush, Triumfetta",Triumfetta rhomboidea,Jacq.,3152069,320787-2,
1424307,,Triumfetta rotundifolia,Lam.,4261392,835968-1,
1432442,Tomentose burbark,Triumfetta tomentosa,Bojer ex Bouton,7920878,836005-1,
1356229,"Nasturtium, Garden-Nasturtium, گل  لادن, Indian cress, Common nasturtium, Large Indian cress, Great Indian Cress, Yellow Larkspur, Chinese juniper, Garden Nasturnium, Monks Cress, Condurul-doamnei, Conduraș, Nemțoaică, Bobidragi, Monkey Face, Capuchinas, Kappertjie (Afrikaans), Water-lilies, Nicola Sturgeon, Tropaeolum majus",Tropaeolum majus,L.,2889934,310974-2,
1701836,"Himalayan hemlock, Yunnan hemlock",Tsuga dumosa,(D.Don) Eichler,2687227,264009-1,LC
1403645,"Politician's Flower, White Alder, White Butter Cup, Politician's plant, కాకతీయ కలువ, Flor-do-guarujá, White buttercup, Damiana, Yolanda",Turnera subulata,Sm.,4161154,836689-1,
1364094,"Ramgoat dashalong, Buttercup plant, Yellow-alder, Sage-rose, West Indian-holly, Buttercup flower, False damiana, Yellow buttercups, Yellow elder, Turnera, Bahama buttercup, Buttercup bush, Large-leaf damiana, Ranker's flower, Elm-leaved Turnera, Narrowleaf yellow alder, Cuban Buttercup, Brazilian Damiana, అల్లెనంద, Ram-Goat-Dash-Along, Tunera, Goatweed",Turnera ulmifolia,L.,2874852,836702-1,LC
1361721,"Narrow-leaf cattail, Nailrod, Cattail, Lesser reed-mace, Lesser-bulrush, Small reed-mace, Narrow-leaved cattail, Lesser reedmace, Narrow-leaf cat-tail, Narrowleaf cattail, Bak dah, Lesser Cattail, Cat's tail, Tunga (తుంగ), لوئی",Typha angustifolia,L.,5289461,259280-2,LC
1363337,"Narrow-leaf cumbungi, Cattail, Lesser reed-mace, Reed-mace, Small bulrush, Southern Cat-Tail, Southern cattail, Elephant grass, Lesser Indian reed mace, Narrow leaf cat-tail, Totora, Tule cattail",Typha domingensis,Pers.,5289534,836837-1,LC
1694385,"Oriental cattail, Broadleaf cumbungi, Lesser reed-mace, Bullrush, Cumbungi, Raupo",Typha orientalis,C.Presl,5289521,836892-1,LC
1408807,Dwarf voodoo lily,Typhonium blumei,Nicolson & Sivad.,2869495,898979-1,
1385970,"Rodent tuber, Dwarf Voodoo Lily",Typhonium roxburghii,Schott,2869636,89262-1,
1385971,"Threelobed typhonium, Bengal arum, Lobed-leaf typhonium, ঘেঁচু/ঘ্যাটকোল/তেপাতা/খারমান (Bangla), Bengal Arum/ঘ্যাঁটকচু",Typhonium trilobatum,(L.) Schott,2869559,89268-1,
1420810,"Japanese elm, David’s elm",Ulmus davidiana,Planch.,7141651,856844-1,LC
1414124,"Chinese elm, Lacebark, Lacebark elm, Leather-leaf elm, Sageretia",Ulmus parvifolia,Jacq.,5361869,302296-2,LC
1681508,,Uncaria macrophylla,Wall.,5338193,768275-1,
1719285,"Asian foxtail, Cat-tail pea, Malay lupin",Uraria crinita,(L.) Desv. ex DC.,2956565,524384-1,
1719283,,Uraria lagopodioides,(L.) DC.,2956550,524403-1,
1719284,,Uraria picta,(Jacq.) Desv. ex DC.,2956572,524417-1,LC
1463333,,Urceola rosea,(Hook. & Arn.) D.J.Middleton,5535797,977799-1,
1402068,"Hibiscus burr, Caesarweed, Bur-mallow, Aramina-plant, Pipiri, Congo-jute, Urena-weed, Caesar Bur, Cockle-bur, Polot, Common urena, Cadillo, Urena burr, Indian mallow, Aramina fibre plant, Ballard bush, Wild sorrel, Chosuched e kui, Jute africain, বন-ওকড়া (Bangla), Bachita (Hindi), నల్ల బెండ, Nnadozie Godwin",Urena lobata,L.,3152253,564786-1,LC
1787898,,Urena rigida,Wall. ex Mast.,11042823,564814-1,
1723204,"Palisade Signalgrass, Bread grass, Palisade grass, Palisade signal grass, Signal grass, Large-seeded panicgrass, St Lucia grass",Urochloa brizantha,(A.Rich.) R.D.Webster,2705862,943736-1,
1723205,,Urochloa dictyoneura,(Fig. & De Not.) Veldkamp,4150823,992521-1,
1748372,,Urochloa distachyos,(L.) T.Q.Nguyen,10902071,426250-1,
1718568,"Congo signal grass, Surinam grass",Urochloa eminii,(Mez) Davidse,4150772,974586-1,
1424319,"Thurston grass, Common brachiaria, Common signal grass",Urochloa glumaris,(Trin.) Veldkamp,4150566,992523-1,
1409010,"Dutch grass, Mauritius grass, Para grass, Mauritius signal grass, Scotch grass, California grass, Water grass, Buffalo grass, Carib grass, Scottish grass, Giant couch, Tall panicum, Mauritius signalgrass",Urochloa mutica,(Forssk.) T.Q.Nguyen,2705848,426266-1,
1394709,"Panic liverseed grass, Sharp-flowered Signal-grass, Liverseed grass, Sharp-flower signal grass, Urochloa grass, Garden urochloa, Sharp-flowered signalgrass",Urochloa panicoides,P.Beauv.,2705869,426270-1,LC
1724451,"Carib grass, Caribbean cupgrass",Urochloa polystachya,(Kunth) Mabb.,10788355,77164258-1,
1409013,"Browntop millet, Dixie Signalgrass",Urochloa ramosa,(L.) T.Q.Nguyen,2705875,426279-1,
1363375,"Creeping-panic grass, Running grass, Sprawling signal grass, Sprawling Liverseed Grass, Sprawling signalgrass, Sprawling panicum",Urochloa reptans,(L.) Stapf,2705833,426280-1,
1410932,"Armgrass millet, Cori grass, Green summer grass",Urochloa subquadripara,(Trin.) R.D.Webster,2705831,943744-1,
1364429,"Round-seeded urochloa, Gonya-grass, Signal grass",Urochloa trichopus,(Hochst.) Stapf,4149632,426289-1,
1721002,Hairy signalgrass,Urochloa villosa,(Lam.) T.Q.Nguyen,2705839,426291-1,
1774580,,Urtica mairei,H.Lév.,7300916,857718-1,
1430978,"Asian golden bladderwort, Leafy bladderwort",Utricularia aurea,Lour.,8001590,526598-1,LC
1396961,"Bladderwort, Western bladderwort",Utricularia australis,R.Br.,7297904,526603-1,LC
1588375,"Bladderwort, Bifid Bladderwort",Utricularia bifida,L.,3172406,526616-1,LC
1588383,"Bladderwort, Dense-flower bladderwort",Utricularia caerulea,L.,3172441,526656-1,
1366034,,Utricularia foveolata,Edgew.,4087796,526765-1,LC
1363625,"Conespur Bladderpod, Humped Bladderwort, Cone-spur Bladderwort, Swollen-spurred Bladderwort, Tangled bladderwort, Slender-stemmed bladderwort, Two-flower Bladderwort, Creeping bladderwort, Fibrous bladderwort",Utricularia gibba,L.,3172407,526777-1,LC
1588430,,Utricularia kumaonensis,Oliv.,4088076,526853-1,LC
1718814,,Utricularia limosa,R.Br.,4087928,526871-1,LC
1359588,"Lesser Bladderwort, Uʹcc-čääʹcckååraǩ, Small Bladderwort",Utricularia minor,L.,3172414,526922-1,LC
1588453,,Utricularia multicaulis,Oliv.,4087415,526935-1,
1366026,,Utricularia scandens,Benj.,7297948,527084-1,
1424321,Star bladderwort,Utricularia stellaris,L.f.,8076464,527125-1,
1366051,"Striped bladderwort, Tiny bladderwort",Utricularia striatula,Sm.,4087937,527130-1,LC
1366028,"Zigzag Bladderwort, Slender Bladderwort, Subulate Bladderwort, Tiny Bladderwort",Utricularia subulata,L.,3172419,260854-2,LC
1416063,"Bladderwort, Purple-flower bladderwort, Asian bladderwort",Utricularia uliginosa,Vahl,3172443,527176-1,LC
1430980,,Uvaria grandiflora,Roxb. ex Hornem.,3154445,927670-1,
1719288,Torres Strait scrambler,Uvaria rufa,(Dunal) Blume,3154300,75913-1,
1719972,,Uvaria siamensis,"(Scheff.) L.L.Zhou, Y.C.F.Su & R.M.K.Saunders",6308655,77101199-1,LC
1540764,,Vaccinium dendrocharis,Hand.-Mazz.,7328788,334355-1,
1729012,,Vaccinium glaucoalbum,Hook.f. ex C.B.Clarke,4172704,858948-1,
1729008,,Vaccinium nummularia,Hook.f. & Thomson ex C.B.Clarke,7328328,859057-1,
1729009,,Vaccinium retusum,(Griff.) Hook.f. ex C.B.Clarke,4168643,859112-1,
1540892,,Vaccinium vacciniaceum,(Roxb.) Sleumer,7939489,334730-1,
