id,occurrenceID,basisOfRecord,modified,institutionCode,collectionCode,datasetName,informationWithheld,catalogNumber,references,occurrenceRemarks,recordedBy,recordedByID,identifiedBy,identifiedByID,captive,eventDate,eventTime,verbatimEventDate,verbatimLocality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,geodeticDatum,countryCode,stateProvince,identificationID,dateIdentified,identificationRemarks,taxonID,scientificName,taxonRank,kingdom,phylum,class,order,family,genus,license,rightsHolder,inaturalistLogin,publishingCountry,projectId,sex,lifeStage,reproductiveCondition,vitality,dynamicProperties
67034326,https://www.inaturalist.org/observations/67034326,HumanObservation,2025-03-11T01:31:46Z,iNaturalist,Observations,iNaturalist research-grade observations,,67034326,https://www.inaturalist.org/observations/67034326,Malmaison WMA,William Harris,,William Harris,,wild,2020-07-15T10:09:00-05:00,10:09:00-05:00,2020/07/15 10:09 AM CDT,"Grenada County, MS, USA",33.6992409182,-90.0704426975,237.0,EPSG:4326,US,Mississippi,147532228.0,2020-12-25T06:08:07Z,,121747,Arundinaria gigantea,species,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Arundinaria,http://creativecommons.org/licenses/by-nc/4.0/,William Harris,mrprehistory,,,,,no flowers or fruits,,
67034338,https://www.inaturalist.org/observations/67034338,HumanObservation,2020-12-27T15:00:00Z,iNaturalist,Observations,iNaturalist research-grade observations,,67034338,https://www.inaturalist.org/observations/67034338,,Flaviano Zubieta,,Flaviano Zubieta,,wild,2020-12-24T14:29:40-06:00,14:29:40-06:00,Thu Dec 24 2020 14:29:40 GMT-0600 (CST),"Carretera Guadalajara - Zacatecas, Villanueva, ZAC, MX",22.27875,-102.8599616667,4.0,EPSG:4326,MX,Zacatecas,147532268.0,2020-12-25T06:08:59Z,,194204,Ipomoea murucoides,species,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,http://creativecommons.org/licenses/by-nc/4.0/,Flaviano Zubieta,zubieta,MX,https://www.inaturalist.org/projects/malezas-en-mexico|https://www.inaturalist.org/projects/convolvulaceae-de-mexico,,,,,
67034339,https://www.inaturalist.org/observations/67034339,HumanObservation,2020-12-27T18:28:35Z,iNaturalist,Observations,iNaturalist research-grade observations,,67034339,https://www.inaturalist.org/observations/67034339,,Gerrit van den Bergh,,polyscias099,,wild,2020-12-25T11:03:39+11:00,11:03:39+11:00,Fri Dec 25 2020 11:03:39 GMT+1100 (GMT+11),"Budderoo National Park, Carrington Falls, NSW, AU",-34.6247583333,150.6555783333,10.0,EPSG:4326,AU,New South Wales,147833541.0,2020-12-27T12:43:28Z,,323103,Cassinia aculeata,species,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cassinia,http://creativecommons.org/licenses/by-nc/4.0/,Gerrit van den Bergh,gerritvandenbergh,AU,,,,,,
67034341,https://www.inaturalist.org/observations/67034341,HumanObservation,2021-07-28T19:27:32Z,iNaturalist,Observations,iNaturalist research-grade observations,,67034341,https://www.inaturalist.org/observations/67034341,,Владимир,,Владимир,,wild,2020-12-24T16:01:00+06:00,16:01:00+06:00,2020/12/24 4:01 PM +0600,"Большеуковский р-н, Омская обл., Россия",57.0254767906,72.5118582728,488.0,EPSG:4326,RU,Omsk,147532279.0,2020-12-25T06:09:12Z,,859076,Aconitum septentrionale,species,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Aconitum,http://creativecommons.org/licenses/by-nc/4.0/,Владимир,vladimir_teplouhov,,,,,,,
67034342,https://www.inaturalist.org/observations/67034342,HumanObservation,2021-08-18T08:20:45Z,iNaturalist,Observations,iNaturalist research-grade observations,,67034342,https://www.inaturalist.org/observations/67034342,,Luke Quinane,,Luke Quinane,,wild,2020-12-25T13:08:22+11:00,13:08:22+11:00,2020-12-25 1:08:22 PM GMT+11:00,"Bellevue Rd at Brentwood Ave, Figtree NSW 2525, Australia",-34.4263138889,150.8504944444,,EPSG:4326,AU,New South Wales,147532286.0,2020-12-25T06:09:17Z,,208183,Henicopsaltria eydouxii,species,Animalia,Arthropoda,Insecta,Hemiptera,Cicadidae,Henicopsaltria,http://creativecommons.org/licenses/by/4.0/,Luke Quinane,lukequinane,AU,,,,,alive,
67034344,https://www.inaturalist.org/observations/67034344,HumanObservation,2020-12-27T13:03:23Z,iNaturalist,Observations,iNaturalist research-grade observations,,67034344,https://www.inaturalist.org/observations/67034344,,Ashley M Bradford,,Ashley M Bradford,,wild,2016-12-24T13:07:00-05:00,13:07:00-05:00,2016/12/24 1:07 PM EST,"Brevard County, FL, USA",28.6576027783,-80.7688916667,,EPSG:4326,US,Florida,147532290.0,2020-12-25T06:09:22Z,,558438,Spatula clypeata,species,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,http://creativecommons.org/licenses/by-nc/4.0/,Ashley M Bradford,ashley_bradford,,https://www.inaturalist.org/projects/florida-birds|https://www.inaturalist.org/projects/birds-of-florida,,,,,
67034345,https://www.inaturalist.org/observations/67034345,HumanObservation,2020-12-27T13:03:26Z,iNaturalist,Observations,iNaturalist research-grade observations,,67034345,https://www.inaturalist.org/observations/67034345,"The black ones, not the ducks, which are Northern Shovelers",Ashley M Bradford,,Ashley M Bradford,,wild,2016-12-24T13:01:00-05:00,13:01:00-05:00,2016/12/24 1:01 PM EST,"Brevard County, FL, USA",28.6575166667,-80.7681916667,,EPSG:4326,US,Florida,147532291.0,2020-12-25T06:09:22Z,,473,Fulica americana,species,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,http://creativecommons.org/licenses/by-nc/4.0/,Ashley M Bradford,ashley_bradford,,https://www.inaturalist.org/projects/florida-birds|https://www.inaturalist.org/projects/birds-of-florida,,,,,
67034346,https://www.inaturalist.org/observations/67034346,HumanObservation,2020-12-25T14:00:11Z,iNaturalist,Observations,iNaturalist research-grade observations,,67034346,https://www.inaturalist.org/observations/67034346,,Andy Pearce 🕊,,Andy Pearce 🕊,,wild,2016-12-21T11:37:00+13:00,11:37:00+13:00,2016/12/21 11:37 AM NZDT,"Km. 78 de la Via Quito - Calacali, Mindo 170751, Ecuador",-0.0265602,-78.7593928,201.0,EPSG:4326,EC,Pichincha,147532300.0,2020-12-25T06:09:34Z,,18285,Campephilus pollens,species,Animalia,Chordata,Aves,Piciformes,Picidae,Campephilus,http://creativecommons.org/licenses/by-nc/4.0/,Andy Pearce 🕊,andypearce,NZ,,,,,,
67034347,https://www.inaturalist.org/observations/67034347,HumanObservation,2024-01-29T22:55:13Z,iNaturalist,Observations,iNaturalist research-grade observations,,67034347,https://www.inaturalist.org/observations/67034347,,Daba,https://orcid.org/0000-0002-1251-3167,Daba,https://orcid.org/0000-0002-1251-3167,wild,2018-08-03T15:46:00+13:00,15:46:00+13:00,2018/08/03 3:46 PM SST,"Бичурский р-н, Респ. Бурятия, Россия",50.6308509394,107.6711034288,122.0,EPSG:4326,RU,Buryat,147532303.0,2020-12-25T06:09:37Z,,124879,Cornus alba,species,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,http://creativecommons.org/licenses/by-nc/4.0/,Daba,daba,,,,,,,
67034348,https://www.inaturalist.org/observations/67034348,HumanObservation,2022-01-27T21:21:34Z,iNaturalist,Observations,iNaturalist research-grade observations,,67034348,https://www.inaturalist.org/observations/67034348,,leafu,,leafu,,wild,2020-12-12T10:41:09Z,10:41:09Z,Sat Dec 12 2020 10:41:09 GMT-0800 (PST),"Swan Creek Park, Tacoma, WA, US",47.204225,-122.3966966667,56.0,EPSG:4326,US,Washington,147532311.0,2020-12-25T06:09:46Z,,518289,Exidiopsis effusa,species,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Exidiopsis,http://creativecommons.org/licenses/by-nc/4.0/,leafu,leafu,,,,,,,
67034351,https://www.inaturalist.org/observations/67034351,HumanObservation,2021-01-02T13:27:18Z,iNaturalist,Observations,iNaturalist research-grade observations,,67034351,https://www.inaturalist.org/observations/67034351,,William Harris,,William Harris,,wild,2020-07-15T14:26:00-05:00,14:26:00-05:00,2020/07/15 2:26 PM CDT,"Grenada, MS 38901, USA",33.7793778889,-89.8052744722,,EPSG:4326,US,Mississippi,147532326.0,2020-12-25T06:10:06Z,,49666,Taxodium distichum,species,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Taxodium,http://creativecommons.org/licenses/by-nc/4.0/,William Harris,mrprehistory,,,,,,,
67034353,https://www.inaturalist.org/observations/67034353,HumanObservation,2022-09-29T03:12:08Z,iNaturalist,Observations,iNaturalist research-grade observations,,67034353,https://www.inaturalist.org/observations/67034353,,Julia Markey,,Julia Markey,,wild,2020-12-24T13:05:00-08:00,13:05:00-08:00,2020/12/24 1:05 PM PST,"Yorba Linda, CA, USA",33.8713880308,-117.812875534,179.0,EPSG:4326,US,California,147532339.0,2020-12-25T06:10:29Z,,792988,Dryobates pubescens,species,Animalia,Chordata,Aves,Piciformes,Picidae,Dryobates,http://creativecommons.org/licenses/by-nc/4.0/,Julia Markey,juliabohemian,,https://www.inaturalist.org/projects/california-birds|https://www.inaturalist.org/projects/biodiversity-in-orange-county-california,,,,,
67034355,https://www.inaturalist.org/observations/67034355,HumanObservation,2022-09-29T03:12:08Z,iNaturalist,Observations,iNaturalist research-grade observations,,67034355,https://www.inaturalist.org/observations/67034355,,Julia Markey,,Julia Markey,,wild,2020-12-24T11:50:00-08:00,11:50:00-08:00,2020/12/24 11:50 AM PST,"Yorba Linda, CA, USA",33.8713880308,-117.812875534,179.0,EPSG:4326,US,California,147532341.0,2020-12-25T06:10:29Z,,9176,Zonotrichia leucophrys,species,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,http://creativecommons.org/licenses/by-nc/4.0/,Julia Markey,juliabohemian,,https://www.inaturalist.org/projects/california-birds|https://www.inaturalist.org/projects/biodiversity-in-orange-county-california,,,,,
67034356,https://www.inaturalist.org/observations/67034356,HumanObservation,2023-08-18T05:28:19Z,iNaturalist,Observations,iNaturalist research-grade observations,,67034356,https://www.inaturalist.org/observations/67034356,,Julia Markey,,Julia Markey,,wild,2020-12-24T11:55:00-08:00,11:55:00-08:00,2020/12/24 11:55 AM PST,"Yorba Linda, CA, USA",33.8713880308,-117.812875534,179.0,EPSG:4326,US,California,147532342.0,2020-12-25T06:10:30Z,,20044,Bubo virginianus,species,Animalia,Chordata,Aves,Strigiformes,Strigidae,Bubo,http://creativecommons.org/licenses/by-nc/4.0/,Julia Markey,juliabohemian,,https://www.inaturalist.org/projects/owls-of-the-world|https://www.inaturalist.org/projects/california-birds|https://www.inaturalist.org/projects/biodiversity-in-orange-county-california,,,,,
67034357,https://www.inaturalist.org/observations/67034357,HumanObservation,2022-09-29T03:12:08Z,iNaturalist,Observations,iNaturalist research-grade observations,,67034357,https://www.inaturalist.org/observations/67034357,,Julia Markey,,Julia Markey,,wild,2020-12-24T12:13:00-08:00,12:13:00-08:00,2020/12/24 12:13 PM PST,"Yorba Linda, CA, USA",33.8713880308,-117.812875534,179.0,EPSG:4326,US,California,147532343.0,2020-12-25T06:10:30Z,,9176,Zonotrichia leucophrys,species,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,http://creativecommons.org/licenses/by-nc/4.0/,Julia Markey,juliabohemian,,https://www.inaturalist.org/projects/california-birds|https://www.inaturalist.org/projects/biodiversity-in-orange-county-california,,,,,
201101986,https://www.inaturalist.org/observations/201101986,HumanObservation,2024-03-03T09:07:10Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101986,https://www.inaturalist.org/observations/201101986,,Wesley Jenkinson,,Wesley Jenkinson,,wild,2024-02-06T21:01:00+10:00,21:01:00+10:00,2024/02/06 9:01 PM,"Running Creek QLD 4287, Australia",-28.308639,152.852861,100.0,EPSG:4326,AU,Queensland,456423526.0,2024-03-03T08:43:24Z,,545103,Bracca matutinata,species,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Bracca,http://creativecommons.org/licenses/by-nc/4.0/,Wesley Jenkinson,wjj1967,AU,,,,,,
201101987,https://www.inaturalist.org/observations/201101987,HumanObservation,2024-03-03T22:05:21Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101987,https://www.inaturalist.org/observations/201101987,,Wesley Jenkinson,,Wesley Jenkinson,,wild,2024-02-06T21:03:00+10:00,21:03:00+10:00,2024/02/06 9:03 PM,"Running Creek QLD 4287, Australia",-28.308639,152.852861,100.0,EPSG:4326,AU,Queensland,456423530.0,2024-03-03T08:43:25Z,,517574,Cryptophasa flavolineata,species,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Cryptophasa,http://creativecommons.org/licenses/by-nc/4.0/,Wesley Jenkinson,wjj1967,AU,,,,,,
201101988,https://www.inaturalist.org/observations/201101988,HumanObservation,2024-03-03T15:52:18Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101988,https://www.inaturalist.org/observations/201101988,,Wesley Jenkinson,,Wesley Jenkinson,,wild,2024-02-06T21:04:00+10:00,21:04:00+10:00,2024/02/06 9:04 PM,"Running Creek QLD 4287, Australia",-28.308639,152.852861,100.0,EPSG:4326,AU,Queensland,456423531.0,2024-03-03T08:43:25Z,,510021,Acosmeryx miskini,species,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Acosmeryx,http://creativecommons.org/licenses/by-nc/4.0/,Wesley Jenkinson,wjj1967,AU,,,,,,
201101990,https://www.inaturalist.org/observations/201101990,HumanObservation,2024-03-03T09:06:28Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101990,https://www.inaturalist.org/observations/201101990,,Wesley Jenkinson,,Wesley Jenkinson,,wild,2024-02-06T21:04:00+10:00,21:04:00+10:00,2024/02/06 9:04 PM,"Running Creek QLD 4287, Australia",-28.308639,152.852861,100.0,EPSG:4326,AU,Queensland,456423533.0,2024-03-03T08:43:25Z,,563433,Plusiodonta arctipennis,species,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Plusiodonta,http://creativecommons.org/licenses/by-nc/4.0/,Wesley Jenkinson,wjj1967,AU,,,,,,
201101993,https://www.inaturalist.org/observations/201101993,HumanObservation,2024-03-03T09:07:53Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101993,https://www.inaturalist.org/observations/201101993,,Wesley Jenkinson,,Wesley Jenkinson,,wild,2024-02-06T21:07:00+10:00,21:07:00+10:00,2024/02/06 9:07 PM,"Running Creek QLD 4287, Australia",-28.308639,152.852861,100.0,EPSG:4326,AU,Queensland,456423537.0,2024-03-03T08:43:26Z,,556868,Nacoleia glageropa,species,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Nacoleia,http://creativecommons.org/licenses/by-nc/4.0/,Wesley Jenkinson,wjj1967,AU,,,,,,
201101994,https://www.inaturalist.org/observations/201101994,HumanObservation,2024-04-12T12:25:53Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101994,https://www.inaturalist.org/observations/201101994,,ndavda,,ndavda,,wild,2024-03-02T12:31:16+01:00,12:31:16+01:00,2024-03-02 12:31:16+01:00,"Jardí Botànic de Sóller, Sóller, Balearic Isles, ES",39.7645216667,2.7092,2.0,EPSG:4326,ES,Islas Baleares,456423539.0,2024-03-03T08:43:26Z,,55787,Pisaura mirabilis,species,Animalia,Arthropoda,Arachnida,Araneae,Pisauridae,Pisaura,http://creativecommons.org/licenses/by-nc/4.0/,ndavda,ndavda,,,,,,,
201101996,https://www.inaturalist.org/observations/201101996,HumanObservation,2024-03-03T09:07:33Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101996,https://www.inaturalist.org/observations/201101996,,Philwarb,,Philwarb,,wild,2024-03-03T10:24:00+11:00,10:24:00+11:00,2024/03/03 10:24 AM,"Ulladulla NSW 2539, Australia",-35.3164377659,150.4582883742,4031.0,EPSG:4326,AU,New South Wales,456423549.0,2024-03-03T08:43:29Z,,194762,Vanessa itea,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,http://creativecommons.org/licenses/by/4.0/,Philwarb,philwarb,AU,,,,,,
201101997,https://www.inaturalist.org/observations/201101997,HumanObservation,2024-03-03T14:00:17Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101997,https://www.inaturalist.org/observations/201101997,,taipingling,,taipingling,,wild,2024-01-19T10:41:00+05:30,10:41:00+05:30,2024/01/19 10:41 AM,"Tadoba-Andhari Tiger Reserve, Maharashtra, India",20.2717885,79.3875706,29509.0,EPSG:4326,IN,Maharashtra,456423555.0,2024-03-03T08:43:32Z,,51785,Junonia lemonias,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Junonia,http://creativecommons.org/licenses/by-nc/4.0/,taipingling,taipingling,,,,,,,
201101999,https://www.inaturalist.org/observations/201101999,HumanObservation,2024-03-03T12:06:46Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101999,https://www.inaturalist.org/observations/201101999,Clinton Rocks Victoria,arthurjoestephens,,arthurjoestephens,,wild,2024-03-03T16:13:09+11:00,16:13:09+11:00,2024-03-03 16:13:09+11:00,"Croajingolong, E. Gippsland - Orbost, AU-VI, AU",-37.7771030888,149.1990939526,3.0,EPSG:4326,AU,Victoria,456423558.0,2024-03-03T08:43:34Z,,353914,Alyxia buxifolia,species,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Alyxia,http://creativecommons.org/licenses/by-nc/4.0/,arthurjoestephens,arthurjoestephens,,,,,,,
201102000,https://www.inaturalist.org/observations/201102000,HumanObservation,2024-03-13T03:02:44Z,iNaturalist,Observations,iNaturalist research-grade observations,,201102000,https://www.inaturalist.org/observations/201102000,,Drew Meyer,,Drew Meyer,,wild,2024-02-25T12:31:53-08:00,12:31:53-08:00,2024-02-25 12:31:53,"Goldendale, WA 98620, USA",45.9276539722,-121.1120729722,,EPSG:4326,US,Washington,456423559.0,2024-03-03T08:43:34Z,,57524,Crocidium multicaule,species,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crocidium,http://creativecommons.org/publicdomain/zero/1.0/,Drew Meyer,drew_meyer,,,,,,,
201102004,https://www.inaturalist.org/observations/201102004,HumanObservation,2024-03-04T21:14:00Z,iNaturalist,Observations,iNaturalist research-grade observations,,201102004,https://www.inaturalist.org/observations/201102004,,Casey Cunningham,,Casey Cunningham,,wild,2023-06-04T06:05:00-07:00,06:05:00-07:00,2023/06/04 6:05 AM,"Tillamook County, OR, USA",45.5639777778,-123.9368444444,7.0,EPSG:4326,US,Oregon,456423570.0,2024-03-03T08:43:41Z,,67629,Oligocottus maculosus,species,Animalia,Chordata,Actinopterygii,Perciformes,Psychrolutidae,Oligocottus,http://creativecommons.org/licenses/by-nc/4.0/,Casey Cunningham,cacunningham,,,,,,,
201102005,https://www.inaturalist.org/observations/201102005,HumanObservation,2024-10-03T02:52:25Z,iNaturalist,Observations,iNaturalist research-grade observations,,201102005,https://www.inaturalist.org/observations/201102005,,svarjich,,Małgorzata Śliż,,wild,2024-03-03T13:21:00+06:00,13:21:00+06:00,2024/03/03 13:21,"11 микр-н, Омск, Омская обл., Россия",54.9842556056,73.3216433972,4.0,EPSG:4326,RU,Omsk,456460397.0,2024-03-03T12:45:54Z,,122767,Columba livia domestica,variety,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,http://creativecommons.org/licenses/by-nc/4.0/,svarjich,svarjich,,,,,,,
201102010,https://www.inaturalist.org/observations/201102010,HumanObservation,2024-09-26T22:38:46Z,iNaturalist,Observations,iNaturalist research-grade observations,,201102010,https://www.inaturalist.org/observations/201102010,,Jarah Marginata,,Jarah Marginata,,wild,2024-02-16T09:48:47+11:00,09:48:47+11:00,2024-02-16 09:48:47+11:00,"Budj Bim National Park, Macarthur, VIC, AU",-38.060875,141.92453,9.0,EPSG:4326,AU,Victoria,545583710.0,2024-09-26T22:38:35Z,,42983,Phascolarctos cinereus,species,Animalia,Chordata,Mammalia,Diprotodontia,Phascolarctidae,Phascolarctos,http://creativecommons.org/licenses/by-nc/4.0/,Jarah Marginata,jarah,AU,,,,,,
201102011,https://www.inaturalist.org/observations/201102011,HumanObservation,2024-03-03T13:25:11Z,iNaturalist,Observations,iNaturalist research-grade observations,,201102011,https://www.inaturalist.org/observations/201102011,,klevingston,,klevingston,,wild,2024-02-18T07:17:19-06:00,07:17:19-06:00,2024-02-18 07:17:19-06:00,"Texas Woman's University, Denton, TX, US",33.2298583333,-97.1281055,6.0,EPSG:4326,US,Texas,456423606.0,2024-03-03T08:44:01Z,,4765,Coragyps atratus,species,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Coragyps,http://creativecommons.org/licenses/by-nc/4.0/,klevingston,klevingston,,,,,,,
201102012,https://www.inaturalist.org/observations/201102012,HumanObservation,2024-03-03T10:28:08Z,iNaturalist,Observations,iNaturalist research-grade observations,,201102012,https://www.inaturalist.org/observations/201102012,,Till,,Till,,wild,2024-03-03T12:26:05+13:00,12:26:05+13:00,2024-03-03 12:26:05,"Rimu, New Zealand",-46.405334412,168.5324825719,1841.0,EPSG:4326,NZ,Southland,456423609.0,2024-03-03T08:44:03Z,,60980,Senecio minimus,species,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,http://creativecommons.org/licenses/by-nc/4.0/,Till,tillde,,,,,,,
